,sector,type,usd_per_ton,output,share_exporting_firms,cutoff,supply_data,country,country_ISO,final_demand,export
4945,SVK_c_b,C_B,1000,54.418,0.036017494,0,USD,SVK,SVK,3.811642353,1.96
4946,SVK_pfb,PFB,1000,1.3378,0.381222903,0,USD,SVK,SVK,0.75008334,0.51
4947,SVK_ocr,OCR,1000,216.92,0.192236769,0,USD,SVK,SVK,124.2684704,41.7
4948,SVK_ctl,CTL,1000,211.51,0.176161884,0,USD,SVK,SVK,11.65507258,37.26
4949,SVK_oap,OAP,1000,523.44,0.26868409,0,USD,SVK,SVK,182.6495457,140.64
4950,SVK_rmk,RMK,1000,391.79,0.000587049,0,USD,SVK,SVK,41.46118154,0.23
4951,SVK_wol,WOL,1000,4.5179,0.945129374,0,USD,SVK,SVK,1.239834483,4.27
4952,SVK_frs,FRS,1000,1320.6,0.159094351,0,USD,SVK,SVK,48.97559278,210.1
4953,SVK_fsh,FSH,1000,23.323,0.090468636,0,USD,SVK,SVK,10.88814458,2.11
4954,SVK_coa,COA,1000,45.096,0.000221749,0,USD,SVK,SVK,2.178665812,0.01
4955,SVK_oil,OIL,1000,14.451,0.003459968,0,USD,SVK,SVK,0.000503034,0.05
4956,SVK_gas,GAS,1000,2.1952,0.013666181,0,USD,SVK,SVK,0.030954904,0.03
4957,SVK_oxt,OXT,1000,683.94,0.217913852,0,USD,SVK,SVK,24.29277548,149.04
4958,SVK_cmt,CMT,1000,301.46,0.078551052,0,USD,SVK,SVK,272.3865902,23.68
4959,SVK_omt,OMT,1000,772.98,0.185929778,0,USD,SVK,SVK,721.2812761,143.72
4960,SVK_vol,VOL,1000,306.23,0.621983476,0,USD,SVK,SVK,99.36401787,190.47
4961,SVK_mil,MIL,1000,1113.6,0.300502874,0,USD,SVK,SVK,843.1202558,334.64
4962,SVK_pcr,PCR,1000,1.6863,0.415110004,0,USD,SVK,SVK,0.969862619,0.7
4963,SVK_sgr,SGR,1000,296.24,0.754489603,0,USD,SVK,SVK,177.888966,223.51
4964,SVK_ofd,OFD,1000,2077.3,0.475588504,0,USD,SVK,SVK,1312.616235,987.94
4965,SVK_b_t,B_T,1000,1044.9,0.114527706,0,USD,SVK,SVK,708.3612368,119.67
4966,SVK_tex,TEX,1000,798.83,0.758309027,0,USD,SVK,SVK,197.8087449,605.76
4967,SVK_wap,WAP,1000,1429.7,0.938399664,0,USD,SVK,SVK,1027.303393,1341.63
4968,SVK_lea,LEA,1000,1270.5,0.884754034,0,USD,SVK,SVK,742.7155596,1124.08
4969,SVK_lum,LUM,1000,1727.9,0.312257654,0,USD,SVK,SVK,131.6652357,539.55
4970,SVK_ppp,PPP,1000,2185.5,0.70257607,0,USD,SVK,SVK,335.7966083,1535.48
4971,SVK_p_c,P_C,1000,7355,0.296774983,0,USD,SVK,SVK,978.4753074,2182.78
4972,SVK_chm,CHM,1000,3372.6,0.722688727,0,USD,SVK,SVK,611.3814156,2437.34
4973,SVK_bph,BPH,1000,593.96,0.864435316,0,USD,SVK,SVK,182.1079643,513.44
4974,SVK_rpp,RPP,1000,4315.5,0.761364848,0,USD,SVK,SVK,548.66386,3285.67
4975,SVK_nmm,NMM,1000,2082.8,0.433152487,0,USD,SVK,SVK,290.9489388,902.17
4976,SVK_i_s,I_S,1000,5236.8,0.806360755,0,USD,SVK,SVK,31.15950979,4222.75
4977,SVK_nfm,NFM,1000,2137.8,0.799359154,0,USD,SVK,SVK,26.98539705,1708.87
4978,SVK_fmp,FMP,1000,6209.7,0.447734995,0,USD,SVK,SVK,988.8892539,2780.3
4979,SVK_ele,ELE,1000,17558,0.852151726,0,USD,SVK,SVK,5861.797478,14962.08
4980,SVK_eeq,EEQ,1000,6339.4,0.830621194,0,USD,SVK,SVK,1602.539671,5265.64
4981,SVK_ome,OME,1000,7670.1,0.762425522,0,USD,SVK,SVK,3453.036456,5847.88
4982,SVK_mvh,MVH,1000,25384,0.853242988,0,USD,SVK,SVK,11584.43096,21658.72
4983,SVK_otn,OTN,1000,631.96,0.719998101,0,USD,SVK,SVK,304.6280058,455.01
4984,SVK_omf,OMF,1000,2428.8,0.659523221,0,USD,SVK,SVK,1153.034973,1601.85
4985,SVK_ely,ELY,1000,6101.1,0.229650391,0,USD,SVK,SVK,1812.560663,1401.12
4986,SVK_gdt,GDT,1000,51.396,0.007782707,0,USD,SVK,SVK,19.73160941,0.4
4987,SVK_wtr,WTR,1000,730.63,0.007650931,0,USD,SVK,SVK,276.5123068,5.59
4988,SVK_cns,CNS,1000,19156,0.007866987,0,USD,SVK,SVK,9963.812935,150.7
4989,SVK_trd,TRD,1000,18953,0.02475492,0,USD,SVK,SVK,6415.412835,469.18
4990,SVK_afs,AFS,1000,4646.5,0.032467449,0,USD,SVK,SVK,3605.81587,150.86
4991,SVK_otp,OTP,1000,8973.9,0.067359788,0,USD,SVK,SVK,4275.307308,604.48
4992,SVK_wtp,WTP,1000,116.67,0.090768835,0,USD,SVK,SVK,34.05982281,10.59
4993,SVK_atp,ATP,1000,457.48,0.724862289,0,USD,SVK,SVK,203.0204413,331.61
4994,SVK_whs,WHS,1000,4131.6,0.039764256,0,USD,SVK,SVK,486.559017,164.29
4995,SVK_cmn,CMN,1000,11225,0.04717951,0,USD,SVK,SVK,5638.631849,529.59
4996,SVK_ofi,OFI,1000,4985.8,0.051032934,0,USD,SVK,SVK,1888.982604,254.44
4997,SVK_ins,INS,1000,1536,0.070722656,0,USD,SVK,SVK,1081.411782,108.63
4998,SVK_rsa,RSA,1000,7748.8,0.020456071,0,USD,SVK,SVK,4991.22739,158.51
4999,SVK_obs,OBS,1000,14038,0.068171392,0,USD,SVK,SVK,2291.442541,956.99
5000,SVK_ros,ROS,1000,4727.9,0.127031029,0,USD,SVK,SVK,3392.17435,600.59
5001,SVK_osg,OSG,1000,6759.7,0.004689557,0,USD,SVK,SVK,6663.579326,31.7
5002,SVK_edu,EDU,1000,3819.4,0.025027491,0,USD,SVK,SVK,3303.561308,95.59
5003,SVK_hht,HHT,1000,7621.5,0.009330184,0,USD,SVK,SVK,7345.173352,71.11
5004,SVK_dwe,DWE,1000,153.11,0,0,USD,SVK,SVK,145.5711991,0
5005,SVN_pdr,PDR,1000,0.11938,0.083766125,0,USD,SVN,SVN,0.001445231,0.01
5006,SVN_wht,WHT,1000,43.971,0.359100316,0,USD,SVN,SVN,30.48161039,15.79
5007,SVN_gro,GRO,1000,72.943,0.635976036,0,USD,SVN,SVN,14.84867795,46.39
5008,SVN_v_f,V_F,1000,215.25,0.411010453,0,USD,SVN,SVN,159.3858318,88.47
5009,SVN_osd,OSD,1000,97.302,0.466383014,0,USD,SVN,SVN,2.030429951,45.38
5010,SVN_c_b,C_B,1000,0.2062,0,0,USD,SVN,SVN,0.130943646,0
5011,SVN_pfb,PFB,1000,0.77092,0.454003009,0,USD,SVN,SVN,0.438615007,0.35
5012,SVN_ocr,OCR,1000,303.03,0.126192126,0,USD,SVN,SVN,197.0205944,38.24
5013,SVN_ctl,CTL,1000,172.47,0.140314258,0,USD,SVN,SVN,11.32493309,24.2
5014,SVN_oap,OAP,1000,222.68,0.237515718,0,USD,SVN,SVN,55.43521971,52.89
5015,SVN_rmk,RMK,1000,223.38,0.01038589,0,USD,SVN,SVN,108.8135909,2.32
5016,SVN_wol,WOL,1000,12.158,0.114328014,0,USD,SVN,SVN,6.351450161,1.39
5017,SVN_frs,FRS,1000,501.58,0.430898361,0,USD,SVN,SVN,174.6750724,216.13
5018,SVN_fsh,FSH,1000,16.674,0.18531846,0,USD,SVN,SVN,8.60663215,3.09
5019,SVN_coa,COA,1000,125.45,0.000956556,0,USD,SVN,SVN,0.001564541,0.12
5020,SVN_oil,OIL,1000,0.050581,0.197702695,0,USD,SVN,SVN,2.42E-06,0.01
5021,SVN_gas,GAS,1000,0.56881,0.966930961,0,USD,SVN,SVN,0.016416125,0.55
5022,SVN_oxt,OXT,1000,409.12,0.273684982,0,USD,SVN,SVN,8.903888248,111.97
5023,SVN_cmt,CMT,1000,244.91,0.075864603,0,USD,SVN,SVN,208.5788632,18.58
5024,SVN_omt,OMT,1000,623.56,0.275771377,0,USD,SVN,SVN,522.6110002,171.96
5025,SVN_vol,VOL,1000,241.45,0.949844688,0,USD,SVN,SVN,113.8553372,229.34
5026,SVN_mil,MIL,1000,578.43,0.366042563,0,USD,SVN,SVN,319.3477349,211.73
5027,SVN_pcr,PCR,1000,2.7111,0.822544355,0,USD,SVN,SVN,1.113398666,2.23
5028,SVN_sgr,SGR,1000,64.301,0.890965926,0,USD,SVN,SVN,27.32992391,57.29
5029,SVN_ofd,OFD,1000,925,0.359513514,0,USD,SVN,SVN,439.2455141,332.55
5030,SVN_b_t,B_T,1000,444.18,0.253883561,0,USD,SVN,SVN,311.9333922,112.77
5031,SVN_tex,TEX,1000,762.91,0.627885334,0,USD,SVN,SVN,142.2638642,479.02
5032,SVN_wap,WAP,1000,371.48,0.83441908,0,USD,SVN,SVN,266.1839847,309.97
5033,SVN_lea,LEA,1000,426.19,0.787489148,0,USD,SVN,SVN,199.0933247,335.62
5034,SVN_lum,LUM,1000,805.5,0.676908752,0,USD,SVN,SVN,52.83936434,545.25
5035,SVN_ppp,PPP,1000,1817.5,0.46938652,0,USD,SVN,SVN,131.5829821,853.11
5036,SVN_p_c,P_C,1000,12.131,0.380018135,0,USD,SVN,SVN,1.424520778,4.61
5037,SVN_chm,CHM,1000,2644.5,0.752535451,0,USD,SVN,SVN,553.4121163,1990.08
5038,SVN_bph,BPH,1000,3185.5,0.970328049,0,USD,SVN,SVN,1151.949339,3090.98
5039,SVN_rpp,RPP,1000,2023.7,0.669185156,0,USD,SVN,SVN,283.2805331,1354.23
5040,SVN_nmm,NMM,1000,1000.9,0.480007993,0,USD,SVN,SVN,71.99488855,480.44
5041,SVN_i_s,I_S,1000,2046.9,0.590199814,0,USD,SVN,SVN,10.68996945,1208.08
5042,SVN_nfm,NFM,1000,1646.5,0.795529912,0,USD,SVN,SVN,13.16352338,1309.84
5043,SVN_fmp,FMP,1000,2837.2,0.455917806,0,USD,SVN,SVN,235.1030627,1293.53
5044,SVN_ele,ELE,1000,1548.3,0.756997998,0,USD,SVN,SVN,612.8512803,1172.06
5045,SVN_eeq,EEQ,1000,3888.5,0.912536968,0,USD,SVN,SVN,1188.235614,3548.4
5046,SVN_ome,OME,1000,3179.2,0.810291897,0,USD,SVN,SVN,1618.954726,2576.08
5047,SVN_mvh,MVH,1000,4781,0.910723698,0,USD,SVN,SVN,2516.764541,4354.17
5048,SVN_otn,OTN,1000,516.7,0.379330366,0,USD,SVN,SVN,225.3854436,196
5049,SVN_omf,OMF,1000,1732,0.628342956,0,USD,SVN,SVN,964.5719823,1088.29
5050,SVN_ely,ELY,1000,2123.9,0.349964688,0,USD,SVN,SVN,579.5085534,743.29
5051,SVN_gdt,GDT,1000,1.8068,0.005534647,0,USD,SVN,SVN,1.664448915,0.01
5052,SVN_wtr,WTR,1000,696.33,0.015495527,0,USD,SVN,SVN,154.9946837,10.79
5053,SVN_cns,CNS,1000,8713.2,0.029454162,0,USD,SVN,SVN,4561.575159,256.64
5054,SVN_trd,TRD,1000,8791.5,0.072274356,0,USD,SVN,SVN,3900.871717,635.4
5055,SVN_afs,AFS,1000,3094.1,0.089851653,0,USD,SVN,SVN,2557.294859,278.01
5056,SVN_otp,OTP,1000,4913.2,0.217434666,0,USD,SVN,SVN,2508.277884,1068.3
5057,SVN_wtp,WTP,1000,632.42,0.344897378,0,USD,SVN,SVN,312.0679895,218.12
5058,SVN_atp,ATP,1000,352.86,0.699682594,0,USD,SVN,SVN,149.5439321,246.89
5059,SVN_whs,WHS,1000,1447.2,0.165415976,0,USD,SVN,SVN,171.4867371,239.39
5060,SVN_cmn,CMN,1000,4191.1,0.090689795,0,USD,SVN,SVN,1367.052349,380.09
5061,SVN_ofi,OFI,1000,2321.4,0.05557853,0,USD,SVN,SVN,618.0339918,129.02
5062,SVN_ins,INS,1000,973.36,0.114942056,0,USD,SVN,SVN,582.5884506,111.88
5063,SVN_rsa,RSA,1000,2067.2,0.040102554,0,USD,SVN,SVN,675.9651739,82.9
5064,SVN_obs,OBS,1000,6739.4,0.141822714,0,USD,SVN,SVN,859.2030535,955.8
5065,SVN_ros,ROS,1000,2731.8,0.16420309,0,USD,SVN,SVN,1619.315148,448.57
5066,SVN_osg,OSG,1000,3867.6,0.011298997,0,USD,SVN,SVN,3690.512439,43.7
5067,SVN_edu,EDU,1000,2340.9,0.050407963,0,USD,SVN,SVN,1891.909808,118
5068,SVN_hht,HHT,1000,4614.3,0.029909195,0,USD,SVN,SVN,4326.58322,138.01
5069,SVN_dwe,DWE,1000,2999.9,0,0,USD,SVN,SVN,2994.596238,0
5070,ESP_pdr,PDR,1000,337.85,0.04806867,0,USD,ESP,ESP,6.888826554,16.24
5071,ESP_wht,WHT,1000,1662.5,0.103596992,0,USD,ESP,ESP,507.3327489,172.23
5072,ESP_gro,GRO,1000,2858.7,0.055567216,0,USD,ESP,ESP,142.7000891,158.85
5073,ESP_v_f,V_F,1000,16522,0.845770488,0,USD,ESP,ESP,11064.32391,13973.82
5074,ESP_osd,OSD,1000,1664.7,0.090707034,0,USD,ESP,ESP,61.62800494,151
5075,ESP_c_b,C_B,1000,179.92,0.010115607,0,USD,ESP,ESP,19.88483478,1.82
5076,ESP_pfb,PFB,1000,173.91,0.909090909,0,USD,ESP,ESP,62.63231639,158.1
5077,ESP_ocr,OCR,1000,5861.3,0.18512446,0,USD,ESP,ESP,1050.994309,1085.07
5078,ESP_ctl,CTL,1000,4559.2,0.057975083,0,USD,ESP,ESP,272.9239101,264.32
5079,ESP_oap,OAP,1000,12994,0.079128829,0,USD,ESP,ESP,803.0352019,1028.2
5080,ESP_rmk,RMK,1000,4357.9,0.001961954,0,USD,ESP,ESP,841.4918708,8.55
5081,ESP_wol,WOL,1000,74.447,0.954101576,0,USD,ESP,ESP,15.58850797,71.03
5082,ESP_frs,FRS,1000,1892.4,0.135668992,0,USD,ESP,ESP,313.0729426,256.74
5083,ESP_fsh,FSH,1000,3889.6,0.218932538,0,USD,ESP,ESP,2234.290931,851.56
5084,ESP_coa,COA,1000,403.7,0.05499133,0,USD,ESP,ESP,6.760975869,22.2
5085,ESP_oil,OIL,1000,231.23,0.002854301,0,USD,ESP,ESP,0.010307189,0.66
5086,ESP_gas,GAS,1000,10.431,0.939507238,0,USD,ESP,ESP,1.178367704,9.8
5087,ESP_oxt,OXT,1000,9968.2,0.259492185,0,USD,ESP,ESP,300.9159371,2586.67
5088,ESP_cmt,CMT,1000,7618.1,0.120834591,0,USD,ESP,ESP,4269.638104,920.53
5089,ESP_omt,OMT,1000,25493,0.214435335,0,USD,ESP,ESP,13397.35958,5466.6
5090,ESP_vol,VOL,1000,15423,0.326025417,0,USD,ESP,ESP,2883.747655,5028.29
5091,ESP_mil,MIL,1000,16422,0.088408842,0,USD,ESP,ESP,6216.856995,1451.85
5092,ESP_pcr,PCR,1000,762.73,0.343765159,0,USD,ESP,ESP,260.7898909,262.2
5093,ESP_sgr,SGR,1000,1447.5,0.097962003,0,USD,ESP,ESP,378.5278875,141.8
5094,ESP_ofd,OFD,1000,68849,0.195799358,0,USD,ESP,ESP,28715.07164,13480.59
5095,ESP_b_t,B_T,1000,29968,0.168863788,0,USD,ESP,ESP,7987.018835,5060.51
5096,ESP_tex,TEX,1000,13759,0.301520459,0,USD,ESP,ESP,1299.043271,4148.62
5097,ESP_wap,WAP,1000,13270,0.731847777,0,USD,ESP,ESP,8204.62227,9711.62
5098,ESP_lea,LEA,1000,8021.6,0.669754164,0,USD,ESP,ESP,3686.487287,5372.5
5099,ESP_lum,LUM,1000,7984.5,0.206785647,0,USD,ESP,ESP,439.7887721,1651.08
5100,ESP_ppp,PPP,1000,30455,0.202483336,0,USD,ESP,ESP,2837.409868,6166.63
5101,ESP_p_c,P_C,1000,66618,0.218921763,0,USD,ESP,ESP,13736.86992,14584.13
5102,ESP_chm,CHM,1000,56304,0.504478723,0,USD,ESP,ESP,9073.176017,28404.17
5103,ESP_bph,BPH,1000,18078,0.717957739,0,USD,ESP,ESP,4278.434786,12979.24
5104,ESP_rpp,RPP,1000,29437,0.318130584,0,USD,ESP,ESP,2941.337599,9364.81
5105,ESP_nmm,NMM,1000,25848,0.273066388,0,USD,ESP,ESP,1193.935963,7058.22
5106,ESP_i_s,I_S,1000,39130,0.285526195,0,USD,ESP,ESP,182.7658768,11172.64
5107,ESP_nfm,NFM,1000,24874,0.393675726,0,USD,ESP,ESP,196.044247,9792.29
5108,ESP_fmp,FMP,1000,38900,0.225335733,0,USD,ESP,ESP,6421.384682,8765.56
5109,ESP_ele,ELE,1000,17606,0.372534931,0,USD,ESP,ESP,6330.607392,6558.85
5110,ESP_eeq,EEQ,1000,28026,0.551924641,0,USD,ESP,ESP,7906.635972,15468.24
5111,ESP_ome,OME,1000,41310,0.416609538,0,USD,ESP,ESP,18908.11576,17210.14
5112,ESP_mvh,MVH,1000,72525,0.775536711,0,USD,ESP,ESP,41038.3483,56245.8
5113,ESP_otn,OTN,1000,13041,0.483476727,0,USD,ESP,ESP,10018.12238,6305.02
5114,ESP_omf,OMF,1000,24992,0.22112636,0,USD,ESP,ESP,12561.29322,5526.39
5115,ESP_ely,ELY,1000,52313,0.043448665,0,USD,ESP,ESP,15437.77883,2272.93
5116,ESP_gdt,GDT,1000,44.786,0.041307551,0,USD,ESP,ESP,42.95705898,1.85
5117,ESP_wtr,WTR,1000,24344,0.008512981,0,USD,ESP,ESP,4913.316181,207.24
5118,ESP_cns,CNS,1000,248080,0.019390439,0,USD,ESP,ESP,161165.3515,4810.38
5119,ESP_trd,TRD,1000,269680,0.041619957,0,USD,ESP,ESP,165776.9545,11224.07
5120,ESP_afs,AFS,1000,120480,0.052208084,0,USD,ESP,ESP,107794.2626,6290.03
5121,ESP_otp,OTP,1000,94845,0.149116664,0,USD,ESP,ESP,39494.52328,14142.97
5122,ESP_wtp,WTP,1000,6950.6,0.341446782,0,USD,ESP,ESP,3581.688216,2373.26
5123,ESP_atp,ATP,1000,17822,0.56688531,0,USD,ESP,ESP,8716.498738,10103.03
5124,ESP_whs,WHS,1000,42383,0.126209801,0,USD,ESP,ESP,6319.118701,5349.15
5125,ESP_cmn,CMN,1000,121330,0.059518833,0,USD,ESP,ESP,49305.86478,7221.42
5126,ESP_ofi,OFI,1000,69999,0.073499479,0,USD,ESP,ESP,13092.58433,5144.89
5127,ESP_ins,INS,1000,23048,0.125777942,0,USD,ESP,ESP,14264.28407,2898.93
5128,ESP_rsa,RSA,1000,66072,0.031248941,0,USD,ESP,ESP,28413.95375,2064.68
5129,ESP_obs,OBS,1000,192800,0.145271369,0,USD,ESP,ESP,29760.03266,28008.32
5130,ESP_ros,ROS,1000,100760,0.114313716,0,USD,ESP,ESP,70119.00835,11518.25
5131,ESP_osg,OSG,1000,101750,0.010335823,0,USD,ESP,ESP,97177.20252,1051.67
5132,ESP_edu,EDU,1000,69202,0.043122887,0,USD,ESP,ESP,55993.0072,2984.19
5133,ESP_hht,HHT,1000,123580,0.021550008,0,USD,ESP,ESP,116614.5848,2663.15
5134,ESP_dwe,DWE,1000,111880,0,0,USD,ESP,ESP,111764.7491,0
5135,SWE_pdr,PDR,1000,0.90624,0.011034605,0,USD,SWE,SWE,0.016850845,0.01
5136,SWE_wht,WHT,1000,607.26,0.336396272,0,USD,SWE,SWE,208.2292341,204.28
5137,SWE_gro,GRO,1000,467.57,0.446328892,0,USD,SWE,SWE,57.70411039,208.69
5138,SWE_v_f,V_F,1000,640.18,0.14469368,0,USD,SWE,SWE,398.7751291,92.63
5139,SWE_osd,OSD,1000,142.7,0.133707078,0,USD,SWE,SWE,14.01774352,19.08
5140,SWE_c_b,C_B,1000,88.205,0.008616292,0,USD,SWE,SWE,9.935197752,0.76
5141,SWE_pfb,PFB,1000,4.6208,0.363573407,0,USD,SWE,SWE,3.368570182,1.68
5142,SWE_ocr,OCR,1000,1733.4,0.044006,0,USD,SWE,SWE,417.0472221,76.28
5143,SWE_ctl,CTL,1000,840.92,0.017754364,0,USD,SWE,SWE,18.53814824,14.93
5144,SWE_oap,OAP,1000,1191,0.145768262,0,USD,SWE,SWE,145.6553016,173.61
5145,SWE_rmk,RMK,1000,1519.8,0.001230425,0,USD,SWE,SWE,171.2692537,1.87
5146,SWE_wol,WOL,1000,4.271,0.824162959,0,USD,SWE,SWE,1.65447016,3.52
5147,SWE_frs,FRS,1000,6596.7,0.023170676,0,USD,SWE,SWE,494.6515628,152.85
5148,SWE_fsh,FSH,1000,1324.9,0.873567816,0,USD,SWE,SWE,492.0826169,1157.39
5149,SWE_coa,COA,1000,21.232,0.000941974,0,USD,SWE,SWE,0.014874071,0.02
5150,SWE_oil,OIL,1000,53.323,0.001312754,0,USD,SWE,SWE,0.002510897,0.07
5151,SWE_gas,GAS,1000,3.3059,0,0,USD,SWE,SWE,0.021836376,0
5152,SWE_oxt,OXT,1000,7670.3,0.425189367,0,USD,SWE,SWE,274.3699833,3261.33
5153,SWE_cmt,CMT,1000,2624.6,0.019923036,0,USD,SWE,SWE,2058.150348,52.29
5154,SWE_omt,OMT,1000,2677.9,0.108185519,0,USD,SWE,SWE,2076.902063,289.71
5155,SWE_vol,VOL,1000,1072.2,0.583585152,0,USD,SWE,SWE,361.6920212,625.72
5156,SWE_mil,MIL,1000,4138.8,0.134212815,0,USD,SWE,SWE,2427.912,555.48
5157,SWE_pcr,PCR,1000,5.8617,0.249074501,0,USD,SWE,SWE,2.818453922,1.46
5158,SWE_sgr,SGR,1000,405.11,0.201920466,0,USD,SWE,SWE,221.6887815,81.8
5159,SWE_ofd,OFD,1000,11719,0.291215121,0,USD,SWE,SWE,6359.993109,3412.75
5160,SWE_b_t,B_T,1000,3735.1,0.352625097,0,USD,SWE,SWE,2377.938208,1317.09
5161,SWE_tex,TEX,1000,1489.3,0.548143423,0,USD,SWE,SWE,356.7094807,816.35
5162,SWE_wap,WAP,1000,2074,0.931817743,0,USD,SWE,SWE,1658.105491,1932.59
5163,SWE_lea,LEA,1000,588.24,0.85750714,0,USD,SWE,SWE,368.9527441,504.42
5164,SWE_lum,LUM,1000,12269,0.377537697,0,USD,SWE,SWE,843.1658106,4632.01
5165,SWE_ppp,PPP,1000,25020,0.555563949,0,USD,SWE,SWE,1942.45018,13900.21
5166,SWE_p_c,P_C,1000,19926,0.364155877,0,USD,SWE,SWE,2883.655085,7256.17
5167,SWE_chm,CHM,1000,13406,0.77436521,0,USD,SWE,SWE,2892.744717,10381.14
5168,SWE_bph,BPH,1000,8997,0.931917306,0,USD,SWE,SWE,2384.356068,8384.46
5169,SWE_rpp,RPP,1000,6232.9,0.571303887,0,USD,SWE,SWE,876.4079095,3560.88
5170,SWE_nmm,NMM,1000,5339.2,0.207825142,0,USD,SWE,SWE,326.6121095,1109.62
5171,SWE_i_s,I_S,1000,13595,0.590538433,0,USD,SWE,SWE,108.7713807,8028.37
5172,SWE_nfm,NFM,1000,7332.1,0.65985734,0,USD,SWE,SWE,80.7660937,4838.14
5173,SWE_fmp,FMP,1000,17673,0.323209415,0,USD,SWE,SWE,2902.757915,5712.08
5174,SWE_ele,ELE,1000,17810,0.820948344,0,USD,SWE,SWE,7259.299399,14621.09
5175,SWE_eeq,EEQ,1000,12433,0.648776643,0,USD,SWE,SWE,4216.36394,8066.24
5176,SWE_ome,OME,1000,28564,0.664313822,0,USD,SWE,SWE,15201.97104,18975.46
5177,SWE_mvh,MVH,1000,25483,0.735159911,0,USD,SWE,SWE,13895.26124,18734.08
5178,SWE_otn,OTN,1000,3440,0.665613372,0,USD,SWE,SWE,1825.500521,2289.71
5179,SWE_omf,OMF,1000,11438,0.398500612,0,USD,SWE,SWE,4533.342338,4558.05
5180,SWE_ely,ELY,1000,20105,0.113646854,0,USD,SWE,SWE,7218.73657,2284.87
5181,SWE_gdt,GDT,1000,24.163,0.040557878,0,USD,SWE,SWE,8.018741556,0.98
5182,SWE_wtr,WTR,1000,9314.1,0.004870036,0,USD,SWE,SWE,1769.06627,45.36
5183,SWE_cns,CNS,1000,65265,0.018400061,0,USD,SWE,SWE,46219.54144,1200.88
5184,SWE_trd,TRD,1000,75115,0.125030021,0,USD,SWE,SWE,38398.37968,9391.63
5185,SWE_afs,AFS,1000,27316,0.069864548,0,USD,SWE,SWE,22835.02552,1908.42
5186,SWE_otp,OTP,1000,46180,0.113298398,0,USD,SWE,SWE,21666.30154,5232.12
5187,SWE_wtp,WTP,1000,10681,0.064560434,0,USD,SWE,SWE,8534.671451,689.57
5188,SWE_atp,ATP,1000,5573.1,0.527722452,0,USD,SWE,SWE,2242.705597,2941.05
5189,SWE_whs,WHS,1000,19612,0.079937283,0,USD,SWE,SWE,3697.70686,1567.73
5190,SWE_cmn,CMN,1000,75499,0.084100054,0,USD,SWE,SWE,34300.95367,6349.47
5191,SWE_ofi,OFI,1000,22435,0.069396033,0,USD,SWE,SWE,6605.267923,1556.9
5192,SWE_ins,INS,1000,9365.7,0.224517121,0,USD,SWE,SWE,5788.997722,2102.76
5193,SWE_rsa,RSA,1000,38116,0.034115595,0,USD,SWE,SWE,19282.64564,1300.35
5194,SWE_obs,OBS,1000,120170,0.208868686,0,USD,SWE,SWE,21973.35314,25099.75
5195,SWE_ros,ROS,1000,27320,0.085873353,0,USD,SWE,SWE,16432.55274,2346.06
5196,SWE_osg,OSG,1000,56128,0.004959022,0,USD,SWE,SWE,53558.61225,278.34
5197,SWE_edu,EDU,1000,31764,0.026569072,0,USD,SWE,SWE,26042.44151,843.94
5198,SWE_hht,HHT,1000,62521,0.009280722,0,USD,SWE,SWE,59349.14009,580.24
5199,SWE_dwe,DWE,1000,32934,0,0,USD,SWE,SWE,32896.05154,0
5200,GBR_pdr,PDR,1000,4.9296,0.012171373,0,USD,GBR,GBR,0.129823822,0.06
5201,GBR_wht,WHT,1000,4180.6,0.055556619,0,USD,GBR,GBR,1951.337402,232.26
5202,GBR_gro,GRO,1000,1726.3,0.183635521,0,USD,GBR,GBR,480.8158736,317.01
5203,GBR_v_f,V_F,1000,4031.7,0.183289927,0,USD,GBR,GBR,3209.361486,738.97
5204,GBR_osd,OSD,1000,1225.4,0.203794679,0,USD,GBR,GBR,563.7622279,249.73
5205,GBR_c_b,C_B,1000,591.77,0.043547324,0,USD,GBR,GBR,166.698041,25.77
5206,GBR_pfb,PFB,1000,37.798,0.390761416,0,USD,GBR,GBR,22.72579528,14.77
5207,GBR_ocr,OCR,1000,3987.7,0.084941194,0,USD,GBR,GBR,2611.929695,338.72
5208,GBR_ctl,CTL,1000,9283.2,0.059922225,0,USD,GBR,GBR,545.9329514,556.27
5209,GBR_oap,OAP,1000,7248.4,0.095328624,0,USD,GBR,GBR,3178.193641,690.98
5210,GBR_rmk,RMK,1000,7833.9,0.001602012,0,USD,GBR,GBR,3454.103989,12.55
5211,GBR_wol,WOL,1000,342.71,0.955268303,0,USD,GBR,GBR,79.02452105,327.38
5212,GBR_frs,FRS,1000,2822.2,0.034164836,0,USD,GBR,GBR,428.362093,96.42
5213,GBR_fsh,FSH,1000,3156.3,0.395130374,0,USD,GBR,GBR,877.6852679,1247.15
5214,GBR_coa,COA,1000,1370.5,0.007464429,0,USD,GBR,GBR,78.71574076,10.23
5215,GBR_oil,OIL,1000,29148,0.341049129,0,USD,GBR,GBR,0.07182891,9940.9
5216,GBR_gas,GAS,1000,2473.9,0.562625813,0,USD,GBR,GBR,160.7609334,1391.88
5217,GBR_oxt,OXT,1000,11877,0.130282058,0,USD,GBR,GBR,320.4937501,1547.36
5218,GBR_cmt,CMT,1000,12691,0.100031518,0,USD,GBR,GBR,6891.960079,1269.5
