labels,sector,type,essential,usd_per_ton,output,final_demand,share_exporting_firms,cutoff,supply_data,country,country_ISO
MDA_Other Manufacturing,MDA_Other Manufacturing,manufacturing,TRUE,1000,3223.932791,996.560719,0.576743197,0,USD,Moldova,MDA
MDA_Recycling,MDA_Recycling,utility,TRUE,1000,3030.459633,1093.673056,0.571002226,0,USD,Moldova,MDA
"MDA_Electricity, Gas and Water","MDA_Electricity, Gas and Water",utility,TRUE,1000,10452.94076,2769.520235,0.347287202,0,USD,Moldova,MDA
MDA_Construction,MDA_Construction,construction,TRUE,1000,11866.88873,4376.145656,0.363631774,0,USD,Moldova,MDA
MDA_Maintenance and Repair,MDA_Maintenance and Repair,construction,TRUE,1000,3380.142841,929.9480436,0.603647398,0,USD,Moldova,MDA
MDA_Wholesale Trade,MDA_Wholesale Trade,trade,TRUE,1000,14217.92822,4644.742458,0.322430917,0,USD,Moldova,MDA
MDA_Retail Trade,MDA_Retail Trade,trade,TRUE,1000,3665.304676,1373.00423,0.619017735,0,USD,Moldova,MDA
MDA_Hotels and Restraurants,MDA_Hotels and Restraurants,service,TRUE,1000,8013.310226,4334.518004,0.380010245,0,USD,Moldova,MDA
MDA_Transport,MDA_Transport,construction,TRUE,1000,15888.36835,3661.532867,0.338692971,0,USD,Moldova,MDA
MDA_Post and Telecommunications,MDA_Post and Telecommunications,service,TRUE,1000,14434.82461,4292.629447,0.367194063,0,USD,Moldova,MDA
MDA_Finacial Intermediation and Business Activities,MDA_Finacial Intermediation and Business Activities,service,TRUE,1000,26346.2539,14433.80474,0.202927031,0,USD,Moldova,MDA
MDA_Public Administration,MDA_Public Administration,service,TRUE,1000,10745.86927,6454.989108,0.345668497,0,USD,Moldova,MDA
"MDA_Education, Health and Other Services","MDA_Education, Health and Other Services",service,TRUE,1000,17075.50438,11482.75825,0.265431702,0,USD,Moldova,MDA
MDA_Private Households,MDA_Private Households,service,TRUE,1000,2934.133394,860.2753398,0.60452517,0,USD,Moldova,MDA
MDA_Others,MDA_Others,service,TRUE,1000,969.0652101,300.261367,0.677581619,0,USD,Moldova,MDA
MDA_Re-export & Re-import,MDA_Re-export & Re-import,imports,TRUE,1000,2359.089265,266.3235768,0.884251832,0,USD,Moldova,MDA
ROU_Agriculture,ROU_Agriculture,agriculture,TRUE,1000,37420884.11,12593560.1,0.049551499,0,USD,Romania,ROU
ROU_Fishing,ROU_Fishing,agriculture,TRUE,1000,42861.51788,21326.73835,0.400124355,0,USD,Romania,ROU
ROU_Mining and Quarrying,ROU_Mining and Quarrying,mining,TRUE,1000,8238421.239,118288.6668,0.042887977,0,USD,Romania,ROU
ROU_Food & Beverages,ROU_Food & Beverages,agriculture,TRUE,1000,38739701.56,23888952.84,0.018885167,0,USD,Romania,ROU
ROU_Textiles and Wearing Apparel,ROU_Textiles and Wearing Apparel,manufacturing,TRUE,1000,12918055.96,8045215.268,0.355724382,0,USD,Romania,ROU
ROU_Wood and Paper,ROU_Wood and Paper,manufacturing,TRUE,1000,8559755.485,703406.3068,0.309484425,0,USD,Romania,ROU
"ROU_Petroleum, Chemical and Non-Metallic Mineral Products","ROU_Petroleum, Chemical and Non-Metallic Mineral Products",utility,TRUE,1000,26511618.9,6930358.109,0.229018459,0,USD,Romania,ROU
ROU_Metal Products,ROU_Metal Products,manufacturing,TRUE,1000,16807602.59,734667.5583,0.465317609,0,USD,Romania,ROU
ROU_Electrical and Machinery,ROU_Electrical and Machinery,utility,TRUE,1000,12776913.87,6090468.506,0.39063182,0,USD,Romania,ROU
ROU_Transport Equipment,ROU_Transport Equipment,utility,TRUE,1000,9025823.911,4873358.036,0.357957629,0,USD,Romania,ROU
ROU_Other Manufacturing,ROU_Other Manufacturing,manufacturing,TRUE,1000,4236138.218,3045601.64,0.150048351,0,USD,Romania,ROU
ROU_Recycling,ROU_Recycling,utility,TRUE,1000,78283.69048,4668.660371,0.937366584,0,USD,Romania,ROU
"ROU_Electricity, Gas and Water","ROU_Electricity, Gas and Water",utility,TRUE,1000,24069403.81,3174367.457,0.011670855,0,USD,Romania,ROU
ROU_Construction,ROU_Construction,construction,TRUE,1000,25025225.89,21238196.53,0.035862432,0,USD,Romania,ROU
ROU_Maintenance and Repair,ROU_Maintenance and Repair,construction,TRUE,1000,1117135.994,1043653.478,0.064885819,0,USD,Romania,ROU
ROU_Wholesale Trade,ROU_Wholesale Trade,trade,TRUE,1000,15259767.45,9131171.03,0.071177427,0,USD,Romania,ROU
ROU_Retail Trade,ROU_Retail Trade,trade,TRUE,1000,10866224.87,1914334.108,0.044928419,0,USD,Romania,ROU
ROU_Hotels and Restraurants,ROU_Hotels and Restraurants,service,TRUE,1000,7829194.408,5211380.604,0.102455665,0,USD,Romania,ROU
ROU_Transport,ROU_Transport,construction,TRUE,1000,25336377.66,7118196.445,0.136302881,0,USD,Romania,ROU
ROU_Post and Telecommunications,ROU_Post and Telecommunications,service,TRUE,1000,11109720.71,3233314.562,0.078934286,0,USD,Romania,ROU
ROU_Finacial Intermediation and Business Activities,ROU_Finacial Intermediation and Business Activities,service,TRUE,1000,43576645.58,27863657.12,0.07177598,0,USD,Romania,ROU
ROU_Public Administration,ROU_Public Administration,service,TRUE,1000,13457764.65,11601021.18,0.137955581,0,USD,Romania,ROU
"ROU_Education, Health and Other Services","ROU_Education, Health and Other Services",service,TRUE,1000,30197645.36,20874151.27,0.076691462,0,USD,Romania,ROU
ROU_Private Households,ROU_Private Households,service,TRUE,1000,5560.548512,562.5858988,0.897541083,0,USD,Romania,ROU
ROU_Others,ROU_Others,service,TRUE,1000,3083.659106,268.9774288,0.908906386,0,USD,Romania,ROU
ROU_Re-export & Re-import,ROU_Re-export & Re-import,imports,TRUE,1000,9847111.726,1780899.092,0.819141517,0,USD,Romania,ROU
RUS_Agriculture,RUS_Agriculture,agriculture,TRUE,1000,172982447.9,83866085.52,0.041734414,0,USD,Russia,RUS
RUS_Fishing,RUS_Fishing,agriculture,TRUE,1000,25972404.49,12416506.93,0.041500085,0,USD,Russia,RUS
RUS_Mining and Quarrying,RUS_Mining and Quarrying,mining,TRUE,1000,82494551.07,874575.8953,0.956766954,0,USD,Russia,RUS
RUS_Food & Beverages,RUS_Food & Beverages,agriculture,TRUE,1000,189942114,116033560.3,0.045388785,0,USD,Russia,RUS
RUS_Textiles and Wearing Apparel,RUS_Textiles and Wearing Apparel,manufacturing,TRUE,1000,23455054.34,15364719.08,0.079833258,0,USD,Russia,RUS
RUS_Wood and Paper,RUS_Wood and Paper,manufacturing,TRUE,1000,56496295.92,9128234.608,0.120749813,0,USD,Russia,RUS
"RUS_Petroleum, Chemical and Non-Metallic Mineral Products","RUS_Petroleum, Chemical and Non-Metallic Mineral Products",utility,TRUE,1000,410113068.4,24883628.62,0.158611858,0,USD,Russia,RUS
RUS_Metal Products,RUS_Metal Products,manufacturing,TRUE,1000,234640339.8,10581480.71,0.288111755,0,USD,Russia,RUS
RUS_Electrical and Machinery,RUS_Electrical and Machinery,utility,TRUE,1000,215582927.5,91048701.08,0.047844307,0,USD,Russia,RUS
RUS_Transport Equipment,RUS_Transport Equipment,utility,TRUE,1000,1190093.128,604266.4244,0.452360767,0,USD,Russia,RUS
RUS_Other Manufacturing,RUS_Other Manufacturing,manufacturing,TRUE,1000,41419381.74,14887929.85,0.041033696,0,USD,Russia,RUS
RUS_Recycling,RUS_Recycling,utility,TRUE,1000,18875254.71,8447087.114,0.049858806,0,USD,Russia,RUS
"RUS_Electricity, Gas and Water","RUS_Electricity, Gas and Water",utility,TRUE,1000,89231159.71,7115935.571,0.007366144,0,USD,Russia,RUS
RUS_Construction,RUS_Construction,construction,TRUE,1000,214516917.4,167245341.4,0.007727298,0,USD,Russia,RUS
RUS_Maintenance and Repair,RUS_Maintenance and Repair,construction,TRUE,1000,10554325.93,3901870.18,0.010178874,0,USD,Russia,RUS
RUS_Wholesale Trade,RUS_Wholesale Trade,trade,TRUE,1000,136033540.1,50290834.62,0.010178874,0,USD,Russia,RUS
RUS_Retail Trade,RUS_Retail Trade,trade,TRUE,1000,302557470.6,111853702.7,0.010178867,0,USD,Russia,RUS
RUS_Hotels and Restraurants,RUS_Hotels and Restraurants,service,TRUE,1000,722394.5355,372780.2684,0.480389859,0,USD,Russia,RUS
RUS_Transport,RUS_Transport,construction,TRUE,1000,263601100.8,48786934.19,0.037328892,0,USD,Russia,RUS
RUS_Post and Telecommunications,RUS_Post and Telecommunications,service,TRUE,1000,532170.2917,59223.929,0.880691342,0,USD,Russia,RUS
RUS_Finacial Intermediation and Business Activities,RUS_Finacial Intermediation and Business Activities,service,TRUE,1000,280461728.4,182035402.2,0.05552801,0,USD,Russia,RUS
RUS_Public Administration,RUS_Public Administration,service,TRUE,1000,49402990.38,133423.0666,0.00098759,0,USD,Russia,RUS
"RUS_Education, Health and Other Services","RUS_Education, Health and Other Services",service,TRUE,1000,221963992.8,193662934,0.006604311,0,USD,Russia,RUS
RUS_Private Households,RUS_Private Households,service,TRUE,1000,78.89384152,1.046025824,0.102007718,0,USD,Russia,RUS
RUS_Others,RUS_Others,service,TRUE,1000,22642.52999,300.2094868,0.102007794,0,USD,Russia,RUS
RUS_Re-export & Re-import,RUS_Re-export & Re-import,imports,TRUE,1000,686768.0358,3271.371516,0.595616272,0,USD,Russia,RUS
RWA_Agriculture,RWA_Agriculture,agriculture,TRUE,1000,2119588.612,1154636.044,0.260728493,0,USD,Rwanda,RWA
RWA_Fishing,RWA_Fishing,agriculture,TRUE,1000,146550.6823,41328.8326,0.485451405,0,USD,Rwanda,RWA
RWA_Mining and Quarrying,RWA_Mining and Quarrying,mining,TRUE,1000,179368.7709,-2872.30295,0.489899496,0,USD,Rwanda,RWA
RWA_Food & Beverages,RWA_Food & Beverages,agriculture,TRUE,1000,541524.5024,360420.1092,0.051294287,0,USD,Rwanda,RWA
RWA_Textiles and Wearing Apparel,RWA_Textiles and Wearing Apparel,manufacturing,TRUE,1000,103328.454,48424.03884,0.185419911,0,USD,Rwanda,RWA
RWA_Wood and Paper,RWA_Wood and Paper,manufacturing,TRUE,1000,258925.6114,23443.91742,0.06585619,0,USD,Rwanda,RWA
"RWA_Petroleum, Chemical and Non-Metallic Mineral Products","RWA_Petroleum, Chemical and Non-Metallic Mineral Products",utility,TRUE,1000,563815.0519,130029.5475,0.035430374,0,USD,Rwanda,RWA
RWA_Metal Products,RWA_Metal Products,manufacturing,TRUE,1000,245818.7199,3228.711467,0.070525737,0,USD,Rwanda,RWA
RWA_Electrical and Machinery,RWA_Electrical and Machinery,utility,TRUE,1000,657036.3263,306556.2803,0.028575789,0,USD,Rwanda,RWA
RWA_Transport Equipment,RWA_Transport Equipment,utility,TRUE,1000,297398.7448,160222.183,0.050452084,0,USD,Rwanda,RWA
RWA_Other Manufacturing,RWA_Other Manufacturing,manufacturing,TRUE,1000,118983.0724,52535.55987,0.120817312,0,USD,Rwanda,RWA
RWA_Recycling,RWA_Recycling,utility,TRUE,1000,41937.27595,12141.63818,0.411502909,0,USD,Rwanda,RWA
"RWA_Electricity, Gas and Water","RWA_Electricity, Gas and Water",utility,TRUE,1000,398879.7656,266773.7491,0.058481991,0,USD,Rwanda,RWA
RWA_Construction,RWA_Construction,construction,TRUE,1000,1024876.65,838692.1879,0.023116022,0,USD,Rwanda,RWA
RWA_Maintenance and Repair,RWA_Maintenance and Repair,construction,TRUE,1000,57814.73979,24786.52157,0.4562481,0,USD,Rwanda,RWA
RWA_Wholesale Trade,RWA_Wholesale Trade,trade,TRUE,1000,627326.5341,326983.6208,0.042339952,0,USD,Rwanda,RWA
RWA_Retail Trade,RWA_Retail Trade,trade,TRUE,1000,602171.4113,537368.7387,0.042483524,0,USD,Rwanda,RWA
RWA_Hotels and Restraurants,RWA_Hotels and Restraurants,service,TRUE,1000,488722.0214,402954.556,0.061738226,0,USD,Rwanda,RWA
RWA_Transport,RWA_Transport,construction,TRUE,1000,556583.2256,192364.0205,0.056405789,0,USD,Rwanda,RWA
RWA_Post and Telecommunications,RWA_Post and Telecommunications,service,TRUE,1000,504943.2778,218185.4202,0.04938316,0,USD,Rwanda,RWA
RWA_Finacial Intermediation and Business Activities,RWA_Finacial Intermediation and Business Activities,service,TRUE,1000,3003150.229,1339251.259,0.003683628,0,USD,Rwanda,RWA
RWA_Public Administration,RWA_Public Administration,service,TRUE,1000,987255.6833,960340.2534,0.018666678,0,USD,Rwanda,RWA
"RWA_Education, Health and Other Services","RWA_Education, Health and Other Services",service,TRUE,1000,1422185.944,1270373.136,0.015285984,0,USD,Rwanda,RWA
RWA_Private Households,RWA_Private Households,service,TRUE,1000,49809.78899,22942.29116,0.530636076,0,USD,Rwanda,RWA
RWA_Others,RWA_Others,service,TRUE,1000,58981.92521,22439.11684,0.263708253,0,USD,Rwanda,RWA
RWA_Re-export & Re-import,RWA_Re-export & Re-import,imports,TRUE,1000,34514.37062,2585.507164,0.92427882,0,USD,Rwanda,RWA
WSM_Agriculture,WSM_Agriculture,agriculture,TRUE,1000,62778.04693,9478.57888,0.100745483,0,USD,Samoa,WSM
WSM_Fishing,WSM_Fishing,agriculture,TRUE,1000,12237.79298,681.8224244,0.438438691,0,USD,Samoa,WSM
WSM_Mining and Quarrying,WSM_Mining and Quarrying,mining,TRUE,1000,18640.60585,818.4648247,0.173138542,0,USD,Samoa,WSM
WSM_Food & Beverages,WSM_Food & Beverages,agriculture,TRUE,1000,74181.01546,41068.88433,0.179154551,0,USD,Samoa,WSM
WSM_Textiles and Wearing Apparel,WSM_Textiles and Wearing Apparel,manufacturing,TRUE,1000,16060.04763,6170.932033,0.235265394,0,USD,Samoa,WSM
WSM_Wood and Paper,WSM_Wood and Paper,manufacturing,TRUE,1000,37670.23989,3431.383876,0.099041683,0,USD,Samoa,WSM
"WSM_Petroleum, Chemical and Non-Metallic Mineral Products","WSM_Petroleum, Chemical and Non-Metallic Mineral Products",utility,TRUE,1000,78344.45384,16029.22365,0.064105202,0,USD,Samoa,WSM
WSM_Metal Products,WSM_Metal Products,manufacturing,TRUE,1000,35099.94945,1101.326674,0.111978979,0,USD,Samoa,WSM
WSM_Electrical and Machinery,WSM_Electrical and Machinery,utility,TRUE,1000,77135.97716,21909.56566,0.141519803,0,USD,Samoa,WSM
WSM_Transport Equipment,WSM_Transport Equipment,utility,TRUE,1000,36849.94653,15782.67768,0.112977971,0,USD,Samoa,WSM
WSM_Other Manufacturing,WSM_Other Manufacturing,manufacturing,TRUE,1000,18354.95291,5292.278149,0.206997782,0,USD,Samoa,WSM
WSM_Recycling,WSM_Recycling,utility,TRUE,1000,9713.821927,3883.428366,0.410713496,0,USD,Samoa,WSM
"WSM_Electricity, Gas and Water","WSM_Electricity, Gas and Water",utility,TRUE,1000,42946.42088,12071.03186,0.066603523,0,USD,Samoa,WSM
WSM_Construction,WSM_Construction,construction,TRUE,1000,91066.86086,35732.10363,0.127938321,0,USD,Samoa,WSM
WSM_Maintenance and Repair,WSM_Maintenance and Repair,construction,TRUE,1000,18323.61213,5462.636805,0.656493202,0,USD,Samoa,WSM
WSM_Wholesale Trade,WSM_Wholesale Trade,trade,TRUE,1000,119743.268,59001.91817,0.178372688,0,USD,Samoa,WSM
WSM_Retail Trade,WSM_Retail Trade,trade,TRUE,1000,127628.7893,105197.8153,0.120120912,0,USD,Samoa,WSM
WSM_Hotels and Restraurants,WSM_Hotels and Restraurants,service,TRUE,1000,91945.39737,68659.09464,0.157157186,0,USD,Samoa,WSM
WSM_Transport,WSM_Transport,construction,TRUE,1000,76179.41526,27216.2422,0.201783175,0,USD,Samoa,WSM
WSM_Post and Telecommunications,WSM_Post and Telecommunications,service,TRUE,1000,84543.64997,25082.38862,0.159261009,0,USD,Samoa,WSM
WSM_Finacial Intermediation and Business Activities,WSM_Finacial Intermediation and Business Activities,service,TRUE,1000,335138.8312,152961.3942,0.017488201,0,USD,Samoa,WSM
WSM_Public Administration,WSM_Public Administration,service,TRUE,1000,105443.3138,92300.45296,0.114140776,0,USD,Samoa,WSM
"WSM_Education, Health and Other Services","WSM_Education, Health and Other Services",service,TRUE,1000,176617.4691,145211.2392,0.088805321,0,USD,Samoa,WSM
WSM_Private Households,WSM_Private Households,service,TRUE,1000,15731.97148,4695.565275,0.6967268,0,USD,Samoa,WSM
WSM_Others,WSM_Others,service,TRUE,1000,10707.48285,2993.427585,0.287954766,0,USD,Samoa,WSM
WSM_Re-export & Re-import,WSM_Re-export & Re-import,imports,TRUE,1000,13086.4709,2067.585915,0.841276258,0,USD,Samoa,WSM
SMR_Agriculture,SMR_Agriculture,agriculture,TRUE,1000,81388.72602,2461.067384,0.550626724,0,USD,San Marino,SMR
SMR_Fishing,SMR_Fishing,agriculture,TRUE,1000,40081.99458,507.5170478,0.871427715,0,USD,San Marino,SMR
SMR_Mining and Quarrying,SMR_Mining and Quarrying,mining,TRUE,1000,75612.79554,563.8966096,0.543611651,0,USD,San Marino,SMR
SMR_Food & Beverages,SMR_Food & Beverages,agriculture,TRUE,1000,143501.1323,17696.91695,0.609806907,0,USD,San Marino,SMR
SMR_Textiles and Wearing Apparel,SMR_Textiles and Wearing Apparel,manufacturing,TRUE,1000,70286.19081,3063.285784,0.732549988,0,USD,San Marino,SMR
SMR_Wood and Paper,SMR_Wood and Paper,manufacturing,TRUE,1000,135864.9349,1812.360918,0.486356398,0,USD,San Marino,SMR
"SMR_Petroleum, Chemical and Non-Metallic Mineral Products","SMR_Petroleum, Chemical and Non-Metallic Mineral Products",utility,TRUE,1000,244290.86,8170.003484,0.398128315,0,USD,San Marino,SMR
SMR_Metal Products,SMR_Metal Products,manufacturing,TRUE,1000,143500.6332,1694.132673,0.474691916,0,USD,San Marino,SMR
SMR_Electrical and Machinery,SMR_Electrical and Machinery,utility,TRUE,1000,270544.8618,36600.03609,0.56146688,0,USD,San Marino,SMR
SMR_Transport Equipment,SMR_Transport Equipment,utility,TRUE,1000,141061.9816,16508.95119,0.682541773,0,USD,San Marino,SMR
SMR_Other Manufacturing,SMR_Other Manufacturing,manufacturing,TRUE,1000,82756.08006,4163.214783,0.711576762,0,USD,San Marino,SMR
SMR_Recycling,SMR_Recycling,utility,TRUE,1000,53052.64575,1582.454872,0.908896797,0,USD,San Marino,SMR
"SMR_Electricity, Gas and Water","SMR_Electricity, Gas and Water",utility,TRUE,1000,91176.18063,5151.048351,0.559821098,0,USD,San Marino,SMR
SMR_Construction,SMR_Construction,construction,TRUE,1000,306825.4726,94232.75315,0.615746679,0,USD,San Marino,SMR
SMR_Maintenance and Repair,SMR_Maintenance and Repair,construction,TRUE,1000,72945.98532,4934.553728,0.893631952,0,USD,San Marino,SMR
SMR_Wholesale Trade,SMR_Wholesale Trade,trade,TRUE,1000,238105.2239,24896.99756,0.554527559,0,USD,San Marino,SMR
SMR_Retail Trade,SMR_Retail Trade,trade,TRUE,1000,167211.9483,35100.09404,0.654555894,0,USD,San Marino,SMR
SMR_Hotels and Restraurants,SMR_Hotels and Restraurants,service,TRUE,1000,139105.093,23853.40883,0.655203148,0,USD,San Marino,SMR
SMR_Transport,SMR_Transport,construction,TRUE,1000,250767.7898,12578.04182,0.488531202,0,USD,San Marino,SMR
SMR_Post and Telecommunications,SMR_Post and Telecommunications,service,TRUE,1000,181254.8231,16314.26757,0.564543782,0,USD,San Marino,SMR
SMR_Finacial Intermediation and Business Activities,SMR_Finacial Intermediation and Business Activities,service,TRUE,1000,772194.3942,93406.49354,0.286272913,0,USD,San Marino,SMR
SMR_Public Administration,SMR_Public Administration,service,TRUE,1000,323571.9301,124102.4437,0.610802407,0,USD,San Marino,SMR
"SMR_Education, Health and Other Services","SMR_Education, Health and Other Services",service,TRUE,1000,323277.2139,116870.9898,0.49825328,0,USD,San Marino,SMR
SMR_Private Households,SMR_Private Households,service,TRUE,1000,70517.49924,4843.998283,0.927965767,0,USD,San Marino,SMR
SMR_Others,SMR_Others,service,TRUE,1000,51672.1882,1301.402488,0.735926571,0,USD,San Marino,SMR
SMR_Re-export & Re-import,SMR_Re-export & Re-import,imports,TRUE,1000,69794.2017,3718.983243,0.946522232,0,USD,San Marino,SMR
STP_Agriculture,STP_Agriculture,agriculture,TRUE,1000,32312.06317,5293.146822,0.085634505,0,USD,Sao Tome and Principe,STP
STP_Fishing,STP_Fishing,agriculture,TRUE,1000,1668.060514,131.1399265,0.440695308,0,USD,Sao Tome and Principe,STP
STP_Mining and Quarrying,STP_Mining and Quarrying,mining,TRUE,1000,7350.559116,99.50662975,0.060381997,0,USD,Sao Tome and Principe,STP
STP_Food & Beverages,STP_Food & Beverages,agriculture,TRUE,1000,24162.79205,14698.95824,0.047637157,0,USD,Sao Tome and Principe,STP
STP_Textiles and Wearing Apparel,STP_Textiles and Wearing Apparel,manufacturing,TRUE,1000,4244.751673,784.7103274,0.132492446,0,USD,Sao Tome and Principe,STP
STP_Wood and Paper,STP_Wood and Paper,manufacturing,TRUE,1000,15325.64758,307.0338194,0.033467652,0,USD,Sao Tome and Principe,STP
"STP_Petroleum, Chemical and Non-Metallic Mineral Products","STP_Petroleum, Chemical and Non-Metallic Mineral Products",utility,TRUE,1000,28630.48951,1950.00283,0.030483555,0,USD,Sao Tome and Principe,STP
STP_Metal Products,STP_Metal Products,manufacturing,TRUE,1000,14758.38849,261.5546076,0.035485574,0,USD,Sao Tome and Principe,STP
STP_Electrical and Machinery,STP_Electrical and Machinery,utility,TRUE,1000,28046.2196,9424.330991,0.046210378,0,USD,Sao Tome and Principe,STP
STP_Transport Equipment,STP_Transport Equipment,utility,TRUE,1000,12642.11114,4654.708849,0.064564363,0,USD,Sao Tome and Principe,STP
